Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Pilota
2026-07-05 14:03:54.055,0 days 00:55:39.562000,,0.6458333333333333,0 days 00:00:00,12320.625024,0.0,1,30.0,False,0,interpolation,-0.00014023274410339406,-4.635064794557849e-10,OnTrack,-1196.0030846387554,1941.9941294840378,1970.0000083794398,RUS
2026-07-05 14:03:54.121,0 days 00:55:39.628000,,0.6458333333333333,0 days 00:00:00.066000,12328.875008,0.0,1,30.0,False,0,pos,-0.0013313358773196352,-4.400418813844402e-09,OnTrack,-1196.0,1942.0,1970.0,RUS
2026-07-05 14:03:54.250,0 days 00:55:39.757000,,0.6458333333333333,0 days 00:00:00.195000,12345.0,0.0,1,30.0,False,0,car,0.0,0.0,OnTrack,-1195.9872484950029,1942.0242676368482,1969.9999653632926,RUS
2026-07-05 14:03:54.301,0 days 00:55:39.808000,,0.6458333333333333,0 days 00:00:00.246000,12294.9561872,0.0,1,30.0,False,0,pos,0.001860732546195256,6.150215466509493e-09,OnTrack,-1196.0,1942.0,1970.0,RUS
2026-07-05 14:03:54.410,0 days 00:55:39.917000,14,0.6458333333333333,0 days 00:00:00.355000,12188.0,0.0,1,30.0,False,0,car,0.0,0.0,OnTrack,-1196.082249676974,1941.8434690421168,1970.0002234134686,RUS
2026-07-05 14:03:54.502,0 days 00:55:40.009000,14,0.4238188266666666,0 days 00:00:00.447000,11848.749056,0.0,1,29.2333312,False,0,pos,-0.0221456945762156,-7.319740474133905e-08,OnTrack,-1196.0,1942.0,1970.0,RUS
2026-07-05 14:03:54.650,0 days 00:55:40.157000,27,0.06666666666666667,0 days 00:00:00.595000,11303.0,0.0,1,28.0,False,0,car,0.0,0.0,OnTrack,-1195.2286885063693,1943.467897885636,1969.9979048990501,RUS
2026-07-05 14:03:54.862,0 days 00:55:40.369000,27,0.08640506104403027,0 days 00:00:00.807000,9823.109803376503,6.459838159864469,1,28.0,False,0,pos,0.4607037828478282,1.5227484124700297e-06,OnTrack,-1193.0,1947.0,1970.0,RUS
2026-07-05 14:03:55.011,0 days 00:55:40.518000,41,0.10027777777777769,0 days 00:00:00.956000,8783.0,11.0,1,28.0,False,0,car,1.1030555555555555,3.645891695756427e-06,OnTrack,-1190.7951689625588,1949.5144180883744,1970.01176366092,RUS
2026-07-05 14:03:55.102,0 days 00:55:40.609000,41,0.0969374976507937,0 days 00:00:01.047000,8205.47459382857,15.225002971428571,1,28.0,False,0,pos,1.6280255993310355,5.381057176300089e-06,OnTrack,-1188.0,1953.0,1970.0,RUS
2026-07-05 14:03:55.291,0 days 00:55:40.798000,18,0.0900000000000003,0 days 00:00:01.236000,7006.0,24.0,1,28.0,False,0,car,2.969722222222222,9.815721007134717e-06,OnTrack,-1176.7006448313102,1968.2103658197739,1969.891494732557,RUS
2026-07-05 14:03:55.462,0 days 00:55:40.969000,18,0.05176248568888967,0 days 00:00:01.407000,7088.93503104,29.130001919999998,1,28.0,False,0,pos,4.3671124596908335,1.4434467032081705e-05,OnTrack,-1166.0,1983.0,1970.0,RUS
2026-07-05 14:03:55.491,0 days 00:55:40.998000,27,0.04527777777777864,0 days 00:00:01.436000,7103.0,30.0,1,28.0,False,0,car,4.636388888888888,1.532449717800819e-05,OnTrack,-1164.6482880788767,1984.8967832089124,1970.0640291676923,RUS
2026-07-05 14:03:55.771,0 days 00:55:41.278000,3,0.3686111111111128,0 days 00:00:01.716000,7002.0,40.0,1,31.0,False,0,car,7.747499999999999,2.5607546030305335e-05,OnTrack,-1154.5857541379203,1999.1947468420628,1970.9820914946151,RUS
2026-07-05 14:03:55.782,0 days 00:55:41.289000,3,0.3558868307301604,0 days 00:00:01.727000,7008.87504,40.2750016,1,31.314287542857144,False,0,pos,7.8816528485712345,2.6050956839583748e-05,OnTrack,-1154.0,2000.0,1971.0,RUS
2026-07-05 14:03:56.002,0 days 00:55:41.509000,3,0.10140299987301826,0 days 00:00:01.947000,7146.37488,45.7749952,1,37.59999451428571,False,0,pos,10.718513152902174,3.542753390634084e-05,OnTrack,-1137.0,2023.0,1971.0,RUS
2026-07-05 14:03:56.051,0 days 00:55:41.558000,41,0.04472222222222477,0 days 00:00:01.996000,7177.0,47.0,1,39.0,False,0,car,11.403055555555554,3.769012843175449e-05,OnTrack,-1131.6166864809304,2030.2557448370928,1970.9761506645013,RUS
2026-07-05 14:03:56.262,0 days 00:55:41.769000,41,0.10333335111111344,0 days 00:00:02.207000,8186.786020571429,53.782144914285716,1,39.75357165714286,False,0,pos,14.604839140022214,4.827287390039677e-05,OnTrack,-1106.0,2065.0,1971.0,RUS
2026-07-05 14:03:56.331,0 days 00:55:41.838000,41,0.12250000000000227,0 days 00:00:02.276000,8517.0,56.0,1,40.0,False,0,car,15.758611111111106,5.208639682497049e-05,OnTrack,-1099.7908892552484,2073.6742152878483,1971.1323209326542,RUS
2026-07-05 14:03:56.582,0 days 00:55:42.089000,41,0.1064251502222226,0 days 00:00:02.527000,9571.2002688,65.0638912,1,40.6972224,False,0,pos,20.432610863346998,6.753520789964185e-05,OnTrack,-1082.0,2099.0,1972.0,RUS
2026-07-05 14:03:56.691,0 days 00:55:42.198000,31,0.099444444444444,0 days 00:00:02.636000,10029.0,69.0,1,41.0,False,0,car,22.658611111111114,7.489273017238669e-05,OnTrack,-1070.6325839334115,2114.240705595202,1972.3894013948857,RUS
2026-07-05 14:03:56.922,0 days 00:55:42.429000,31,0.18242354214141035,0 days 00:00:02.867000,10256.324811054545,75.82499432727273,1,47.29999476363636,False,0,pos,27.723254101716357,9.16327209447632e-05,OnTrack,-1041.0,2154.0,1973.0,RUS
2026-07-05 14:03:57.131,0 days 00:55:42.638000,23,0.2574999999999932,0 days 00:00:03.076000,10462.0,82.0,1,53.0,False,0,car,32.68083333333334,0.00010801883754657252,OnTrack,-1013.593825856234,2192.832826667416,1973.0059932415154,RUS
2026-07-05 14:03:57.142,0 days 00:55:42.649000,23,0.25138885333332645,0 days 00:00:03.087000,10492.647400533333,82.3666688,1,53.244445866666666,False,0,pos,32.950886903594466,0.00010891143635020078,OnTrack,-1012.0,2195.0,1973.0,RUS
2026-07-05 14:03:57.222,0 days 00:55:42.729000,23,0.20694440888888135,0 days 00:00:03.167000,10715.536289422222,85.03333546666667,1,55.022223644444445,False,0,pos,34.9423579074842,0.00011549377715692872,OnTrack,-1000.0,2211.0,1973.0,RUS
2026-07-05 14:03:57.402,0 days 00:55:42.909000,23,0.10694455111110213,0 days 00:00:03.347000,11217.035576177777,91.03332693333333,1,59.022217955555554,False,0,pos,39.62217974621118,0.00013096183177439626,OnTrack,-974.0,2246.0,1974.0,RUS
2026-07-05 14:03:57.491,0 days 00:55:42.998000,23,0.05749999999999034,0 days 00:00:03.436000,11465.0,94.0,1,61.0,False,0,car,42.08083333333334,0.00013908833515029892,OnTrack,-959.7215334311408,2265.846867353417,1974.3947907364566,RUS
2026-07-05 14:03:57.682,0 days 00:55:43.189000,23,0.7909463690202739,0 days 00:00:03.627000,11299.914579535674,105.51758747425525,1,64.83919582475176,False,0,pos,47.695939654913396,0.0001576477534910437,OnTrack,-926.0,2313.0,1975.0,RUS
2026-07-05 14:03:57.690,0 days 00:55:43.197000,18,0.8216666666666583,0 days 00:00:03.635000,11293.0,106.0,1,65.0,False,0,car,47.94027777777778,0.00015845535590836642,OnTrack,-924.5576950608203,2314.9740135975117,1975.0346928496122,RUS
2026-07-05 14:03:57.882,0 days 00:55:43.389000,18,0.9616666666666538,0 days 00:00:03.827000,10344.52,114.64,1,70.76,False,0,pos,54.05925287703949,0.00017868019443855504,OnTrack,-889.0,2363.0,1976.0,RUS
2026-07-05 14:03:57.890,0 days 00:55:43.397000,77,0.9674999999999869,0 days 00:00:03.835000,10305.0,115.0,1,71.0,False,0,car,54.32916666666667,0.00017957233123004808,OnTrack,-887.4457693033924,2365.11727830154,1976.0340339326565,RUS
2026-07-05 14:03:58.162,0 days 00:55:43.669000,77,0.8163888888888798,0 days 00:00:04.107000,11742.714285714286,129.57142857142858,1,86.54285714285714,False,0,pos,64.14452378115773,0.00021201469445860112,OnTrack,-832.0,2442.0,1977.0,RUS
2026-07-05 14:03:58.170,0 days 00:55:43.677000,77,0.8119444444444355,0 days 00:00:04.115000,11785.0,130.0,2,87.0,False,0,car,64.4402777777778,0.00021299224000001385,OnTrack,-830.3826595509506,2444.2621274879943,1977.0427597057467,RUS
2026-07-05 14:03:58.322,0 days 00:55:43.829000,77,0.8963888888888796,0 days 00:00:04.267000,12101.35,134.75,2,99.35,False,0,pos,70.12975850923294,0.0002317974855268641,OnTrack,-799.0,2488.0,1978.0,RUS
2026-07-05 14:03:58.330,0 days 00:55:43.837000,77,0.900833333333324,0 days 00:00:04.275000,12118.0,135.0,2,100.0,False,0,car,70.4402777777778,0.00023282383421515835,OnTrack,-797.1846951069872,2490.492653243183,1978.046740771218,RUS
2026-07-05 14:03:58.490,0 days 00:55:43.997000,12,0.5472222222222172,0 days 00:00:04.435000,10998.0,146.0,2,100.0,False,0,car,76.92916666666665,0.0002542713361070923,OnTrack,-757.2026052785374,2544.770376878552,1978.845010865646,RUS
2026-07-05 14:03:58.522,0 days 00:55:44.029000,12,0.5884444444444417,0 days 00:00:04.467000,11075.333333333334,147.46666666666667,2,100.0,False,0,pos,78.2736429369354,0.00025871518741106916,OnTrack,-749.0,2556.0,1979.0,RUS
2026-07-05 14:03:58.722,0 days 00:55:44.229000,12,0.846083333333345,0 days 00:00:04.667000,11558.666666666666,156.63333333333333,2,100.0,False,0,pos,87.02945967966352,0.00028765548818839444,OnTrack,-698.0,2627.0,1980.0,RUS
2026-07-05 14:03:58.730,0 days 00:55:44.237000,77,0.8563888888889011,0 days 00:00:04.675000,11578.0,157.0,3,100.0,False,0,car,87.39583333333331,0.0002888664504601777,OnTrack,-695.9184311953088,2629.904531553253,1980.038096186671,RUS
2026-07-05 14:03:58.902,0 days 00:55:44.409000,77,0.47416609777779134,0 days 00:00:04.847000,11413.883089066667,167.750016,3,100.0,False,0,pos,95.5682625134887,0.0003158785003356523,OnTrack,-650.0,2694.0,1981.0,RUS
2026-07-05 14:03:58.970,0 days 00:55:44.477000,77,0.32305555555556964,0 days 00:00:04.915000,11349.0,172.0,3,100.0,False,0,car,98.8625,0.00032676683051578725,OnTrack,-631.2659924929069,2720.3906997595705,1981.6911139400959,RUS
2026-07-05 14:03:59.082,0 days 00:55:44.589000,77,0.2149444444444441,0 days 00:00:05.027000,11010.9,174.8,3,100.0,False,0,pos,104.30506152210326,0.00034475594244867246,OnTrack,-600.0,2765.0,1983.0,RUS
2026-07-05 14:03:59.130,0 days 00:55:44.637000,81,0.1686111111111046,0 days 00:00:05.075000,10866.0,176.0,3,100.0,False,0,car,106.68472222222222,0.0003526213533444201,OnTrack,-586.6040454049147,2784.4344425052423,1983.4657616660643,RUS
2026-07-05 14:03:59.290,0 days 00:55:44.797000,77,0.27861111111111825,0 days 00:00:05.235000,11063.0,185.0,4,100.0,False,0,car,114.90694444444445,0.00037979798245406257,OnTrack,-542.1727997778286,2850.022048133935,1984.6502719214254,RUS
2026-07-05 14:03:59.342,0 days 00:55:44.849000,77,0.2641665955555581,0 days 00:00:05.287000,11168.4630192,186.7875088,4,100.0,False,0,pos,117.65310591511142,0.0003888747757766512,OnTrack,-528.0,2871.0,1985.0,RUS
2026-07-05 14:03:59.602,0 days 00:55:45.109000,77,0.19194444444442418,0 days 00:00:05.547000,11695.775,195.725,4,100.0,False,0,pos,131.8783824893427,0.00043589309454637704,OnTrack,-447.0,2991.0,1987.0,RUS
2026-07-05 14:03:59.610,0 days 00:55:45.117000,77,0.18972222222220125,0 days 00:00:05.555000,11712.0,196.0,4,100.0,False,0,car,132.32916666666665,0.00043738305602692654,OnTrack,-443.36470844156895,2996.417069704672,1987.0895292624732,RUS
2026-07-05 14:03:59.842,0 days 00:55:45.349000,77,0.254166666666637,0 days 00:00:05.787000,11282.272727272728,203.9090909090909,4,100.0,False,0,pos,145.74115162039422,0.0004817132298972512,OnTrack,-326.0,3172.0,1990.0,RUS
2026-07-05 14:04:00.050,0 days 00:55:45.557000,77,0.31194444444440705,0 days 00:00:05.995000,10897.0,211.0,5,100.0,False,0,car,158.11805555555557,0.0005226221859775755,OnTrack,-298.38006470636265,3214.3408679743998,1990.797614554026,RUS
2026-07-05 14:04:00.101,0 days 00:55:45.608000,77,0.2836110755555228,0 days 00:00:06.046000,10975.4125984,212.9125024,5,100.0,False,0,pos,161.17679695249006,0.0005327321390097537,OnTrack,-290.0,3227.0,1991.0,RUS
2026-07-05 14:04:00.210,0 days 00:55:45.717000,77,0.2230555555555327,0 days 00:00:06.155000,11143.0,217.0,5,100.0,False,0,car,167.76250000000002,0.0005544996374196967,OnTrack,-259.4233753435202,3272.650213696238,1991.6680584102864,RUS
2026-07-05 14:04:00.361,0 days 00:55:45.868000,77,0.2230555555555327,0 days 00:00:06.306000,11319.166741333333,220.7750016,5,100.0,False,0,pos,177.0565903575097,0.0005852190755145332,OnTrack,-201.0,3359.0,1993.0,RUS
2026-07-05 14:04:00.450,0 days 00:55:45.957000,77,0.2230555555555327,0 days 00:00:06.395000,11423.0,223.0,5,100.0,False,0,car,182.62916666666663,0.0006036379208638879,OnTrack,-166.5945008507843,3409.2596782513187,1993.9190502968538,RUS
2026-07-05 14:04:00.561,0 days 00:55:46.068000,77,1.6180444551110964,0 days 00:00:06.506000,11569.2822272,226.1714304,5,100.0,False,0,pos,189.6776054194304,0.0006269348837297396,OnTrack,-126.0,3468.0,1995.0,RUS
2026-07-05 14:04:00.730,0 days 00:55:46.237000,41,3.7419444444444423,0 days 00:00:06.675000,11792.0,231.0,5,100.0,False,0,car,200.5958333333333,0.000663022527985904,OnTrack,-72.71901118428406,3543.6899296247193,1996.057340616355,RUS
2026-07-05 14:04:00.821,0 days 00:55:46.328000,41,3.6913888533333314,0 days 00:00:06.766000,11482.8841576,232.9906264,5,100.0,False,0,pos,206.55268366532374,0.0006827115010833012,OnTrack,-32.0,3599.0,1997.0,RUS
2026-07-05 14:04:01.042,0 days 00:55:46.549000,41,3.5686111111111094,0 days 00:00:06.987000,10732.175,237.825,5,100.0,False,0,pos,221.2165900021203,0.0007311796077633405,OnTrack,111.0,3788.0,2001.0,RUS
2026-07-05 14:04:01.050,0 days 00:55:46.557000,41,3.564166666666665,0 days 00:00:06.995000,10705.0,238.0,5,100.0,False,0,car,221.75138888888887,0.0007329472601815246,OnTrack,115.40306237599293,3793.7663597402848,2001.1323239272115,RUS
2026-07-05 14:04:01.330,0 days 00:55:46.837000,41,3.564166666666665,0 days 00:00:07.275000,10793.0,241.0,6,39.0,True,0,car,240.49583333333334,0.000794902629516615,OnTrack,206.8066389433665,3910.1473138741676,2004.3012394050852,RUS
2026-07-05 14:04:01.482,0 days 00:55:46.989000,41,4.155277306851481,0 days 00:00:07.427000,11397.21528626832,236.5850657579559,6,39.0,True,0,pos,250.41813207598582,0.0008276984632409023,OnTrack,261.0,3969.0,2006.0,RUS
2026-07-05 14:04:01.571,0 days 00:55:47.078000,41,4.5013888888889255,0 days 00:00:07.516000,11751.0,234.0,6,39.0,True,0,car,256.1608333333333,0.0008466796167466546,OnTrack,306.0490149001622,4015.913536283303,2007.2361502219726,RUS
2026-07-05 14:04:01.851,0 days 00:55:47.358000,5,0.005000000000052296,0 days 00:00:07.796000,11374.0,230.0,5,32.0,False,0,car,274.0497222222222,0.0009058071476473634,OnTrack,471.0967583525443,4182.215796780149,2010.9367108708907,RUS
2026-07-05 14:04:01.862,0 days 00:55:47.369000,5,0.0508336000000523,0 days 00:00:07.807000,11374.0,229.9083328,5,32.0,False,0,pos,274.74830183984795,0.0009081161388979843,OnTrack,476.0,4187.0,2011.0,RUS
2026-07-05 14:04:02.091,0 days 00:55:47.598000,5,1.0050000000000523,0 days 00:00:08.036000,11374.0,228.0,5,32.0,False,0,car,289.24972222222215,0.0009560471863257293,OnTrack,548.239373462027,4251.866982591081,2010.8267609021043,RUS
2026-07-05 14:04:02.202,0 days 00:55:47.709000,5,1.0666665600000562,0 days 00:00:08.147000,11374.0,228.0,5,32.0,False,0,pos,296.2823868639935,0.00097929201156353,OnTrack,600.0,4285.0,2011.0,RUS
2026-07-05 14:04:02.371,0 days 00:55:47.878000,5,1.160555555555618,0 days 00:00:08.316000,11374.0,228.0,5,32.0,False,0,car,306.98305555555555,0.0010146605647838231,OnTrack,730.2445651317577,4358.478417051268,2012.6356867388206,RUS
2026-07-05 14:04:02.522,0 days 00:55:48.029000,5,0.783056035555618,0 days 00:00:08.467000,11374.0,227.24500096,5,32.0,False,0,pos,316.50778038529575,0.0010461423110895431,OnTrack,836.0,4414.0,2014.0,RUS
2026-07-05 14:04:02.571,0 days 00:55:48.078000,5,0.660555555555618,0 days 00:00:08.516000,11374.0,227.0,5,32.0,False,0,car,319.59416666666664,0.0010563436378100992,OnTrack,856.6164077459812,4423.807840773833,2014.149024585599,RUS
2026-07-05 14:04:02.762,0 days 00:55:48.269000,5,0.5019196039111369,0 days 00:00:08.707000,11498.1498752,227.0,5,67.33496448,False,0,pos,331.63472757910876,0.0010961408908331462,OnTrack,907.0,4440.0,2014.0,RUS
2026-07-05 14:04:02.771,0 days 00:55:48.278000,81,0.49444444444446844,0 days 00:00:08.716000,11504.0,227.0,5,69.0,False,0,car,332.2052777777777,0.001098026710836375,OnTrack,910.5588923380845,4441.030390088617,2014.0088976010545,RUS
2026-07-05 14:04:03.042,0 days 00:55:48.549000,81,2.6346842475554944,0 days 00:00:08.987000,11700.4748608,230.3874976,5,70.6937488,False,0,pos,349.5668231265703,0.0011554112312205551,OnTrack,1072.0,4485.0,2015.0,RUS
2026-07-05 14:04:03.091,0 days 00:55:48.598000,30,3.02166666666659,0 days 00:00:09.036000,11736.0,231.0,5,71.0,False,0,car,352.7386111111111,0.0011658948332615362,OnTrack,1103.9753775073468,4491.4032349284,2015.1565228332734,RUS
2026-07-05 14:04:03.322,0 days 00:55:48.829000,30,1.6741677866665572,0 days 00:00:09.267000,11954.4873184,234.8499968,5,98.9124768,False,0,pos,367.8138793791244,0.00121572260042415,OnTrack,1252.0,4511.0,2016.0,RUS
2026-07-05 14:04:03.331,0 days 00:55:48.838000,30,1.621666666666556,0 days 00:00:09.276000,11963.0,235.0,5,100.0,False,0,car,368.40527777777777,0.0012176773292677469,OnTrack,1257.5833355485452,4511.538350817805,2016.0640002666973,RUS
2026-07-05 14:04:03.522,0 days 00:55:49.029000,30,4.025578312666677,0 days 00:00:09.467000,11780.3564336,237.3874976,5,100.0,False,0,pos,381.02752421460946,0.0012593972075042132,OnTrack,1386.0,4519.0,2018.0,RUS
2026-07-05 14:04:03.651,0 days 00:55:49.158000,18,5.649166666666758,0 days 00:00:09.596000,11657.0,239.0,5,100.0,False,0,car,389.64972222222224,0.0012878958628591475,OnTrack,1517.147699559566,4518.275454826113,2019.6664549995855,RUS
2026-07-05 14:04:03.762,0 days 00:55:49.269000,18,4.107502666666741,0 days 00:00:09.707000,11330.4755648,241.312496,5,100.0,False,0,pos,397.1410974406167,0.0013126568484332457,OnTrack,1623.0,4516.0,2021.0,RUS
2026-07-05 14:04:03.891,0 days 00:55:49.398000,18,2.315833333333387,0 days 00:00:09.836000,10951.0,244.0,5,100.0,False,0,car,405.91638888888895,0.001341661518286873,OnTrack,1696.7286391496818,4513.752930515774,2022.135232234448,RUS
2026-07-05 14:04:04.131,0 days 00:55:49.638000,10,2.213888888888846,0 days 00:00:10.076000,11070.0,247.0,6,100.0,False,0,car,422.38305555555564,0.0013960882268551028,OnTrack,1804.4414242998193,4501.296478064917,2023.8896053520853,RUS
2026-07-05 14:04:04.142,0 days 00:55:49.649000,10,2.1066840984888495,0 days 00:00:10.087000,11078.47004928,247.11000064,6,100.0,False,0,pos,423.14124454175527,0.0013985942429072201,OnTrack,1814.0,4500.0,2024.0,RUS
2026-07-05 14:04:04.322,0 days 00:55:49.829000,10,0.35243659342224376,0 days 00:00:10.267000,11217.06985216,248.90999808,6,100.0,False,0,pos,435.5912162263962,0.0014397447073138598,OnTrack,2010.0,4473.0,2026.0,RUS
2026-07-05 14:04:04.331,0 days 00:55:49.838000,11,0.26472222222224673,0 days 00:00:10.276000,11224.0,249.0,6,100.0,False,0,car,436.2163888888889,0.0014418110690733524,OnTrack,2018.9567404738007,4471.7918422813855,2026.0836372690974,RUS
2026-07-05 14:04:04.690,0 days 00:55:50.197000,55,0.7952777777777555,0 days 00:00:10.635000,11402.0,253.0,6,100.0,False,0,car,461.4461111111111,0.0015252020046186733,OnTrack,2243.705551069567,4446.337470413851,2027.7097589216226,RUS
2026-07-05 14:04:04.762,0 days 00:55:50.269000,55,1.0371349206349074,0 days 00:00:10.707000,11447.771428571428,254.8,6,100.0,False,0,pos,466.61104909186133,0.0015422734969821109,OnTrack,2282.0,4444.0,2028.0,RUS
2026-07-05 14:04:04.970,0 days 00:55:50.477000,43,1.7358333333333462,0 days 00:00:10.915000,11580.0,260.0,6,100.0,False,0,car,481.6683333333333,0.0015920418221586046,OnTrack,2403.9621550058228,4439.898764151771,2029.1325751051922,RUS
2026-07-05 14:04:05.222,0 days 00:55:50.729000,43,0.6113599687901774,0 days 00:00:11.167000,11645.800066844444,260.0,6,100.0,False,0,pos,499.8716900853189,0.0016522087529017527,OnTrack,2570.0,4442.0,2031.0,RUS
2026-07-05 14:04:05.330,0 days 00:55:50.837000,41,0.1294444444445162,0 days 00:00:11.275000,11674.0,260.0,6,100.0,False,0,car,507.6683333333334,0.0016779787304242312,OnTrack,2645.6320519831183,4446.001342502983,2031.9321582290722,RUS
2026-07-05 14:04:05.422,0 days 00:55:50.929000,41,19.634457052444557,0 days 00:00:11.367000,11674.0,260.0,6,100.0,False,0,pos,514.3123806263465,0.0016999390720677748,OnTrack,2718.0,4454.0,2033.0,RUS
2026-07-05 14:04:05.490,0 days 00:55:50.997000,44,34.051111111111254,0 days 00:00:11.435000,11674.0,260.0,6,100.0,False,0,car,519.223888888889,0.0017161729118756206,OnTrack,2779.1657194181603,4464.221062340481,2034.0593227153768,RUS
2026-07-05 14:04:05.602,0 days 00:55:51.109000,44,34.6111111111113,0 days 00:00:11.547000,11674.0,260.0,6,100.0,False,0,pos,527.3135254609253,0.0017429113101830572,OnTrack,2885.0,4487.0,2036.0,RUS
2026-07-05 14:04:05.650,0 days 00:55:51.157000,44,34.85111111111132,0 days 00:00:11.595000,11674.0,260.0,6,100.0,False,0,car,530.7794444444445,0.00175436709332701,OnTrack,2927.3497684700505,4497.92187807555,2036.7414402167624,RUS
2026-07-05 14:04:05.970,0 days 00:55:51.477000,44,36.62888888888915,0 days 00:00:11.915000,11674.0,260.0,6,100.0,False,0,car,553.8905555555555,0.0018307554562297882,OnTrack,3158.4354298191465,4581.835959253993,2040.3643216757341,RUS
2026-07-05 14:04:06.042,0 days 00:55:51.549000,44,36.98888888888914,0 days 00:00:11.987000,11698.685714285713,260.51428571428573,6,100.0,False,0,pos,559.111818836783,0.0018480131186770778,OnTrack,3197.0,4599.0,2041.0,RUS
2026-07-05 14:04:06.250,0 days 00:55:51.757000,44,38.02888888888913,0 days 00:00:12.195000,11770.0,262.0,6,100.0,True,0,car,574.2683333333333,0.0018981094262123348,OnTrack,3286.357916532618,4644.626862174421,2042.6937340132156,RUS
2026-07-05 14:04:06.282,0 days 00:55:51.789000,44,38.1266666666669,0 days 00:00:12.227000,11770.444444444445,262.26666666666665,6,100.0,True,0,pos,576.6129298106036,0.0019058589405349152,OnTrack,3301.0,4653.0,2043.0,RUS
2026-07-05 14:04:06.610,0 days 00:55:52.117000,44,39.12888888888904,0 days 00:00:12.555000,11775.0,265.0,6,100.0,False,0,car,600.7683333333333,0.001985698967329223,OnTrack,3500.439376257936,4786.40322578751,2046.87302487825,RUS
2026-07-05 14:04:06.622,0 days 00:55:52.129000,44,39.15222272000015,0 days 00:00:12.567000,11772.385658514286,264.95714194285716,6,100.0,False,0,pos,601.6508873530777,0.0019886160428613086,OnTrack,3510.0,4794.0,2047.0,RUS
2026-07-05 14:04:06.861,0 days 00:55:52.368000,44,39.61694456888907,0 days 00:00:12.806000,11720.3178432,264.1035712,6,100.0,False,0,pos,619.1807146555327,0.0020465567798152837,OnTrack,3711.0,4967.0,2049.0,RUS
2026-07-05 14:04:06.890,0 days 00:55:52.397000,44,39.67333333333352,0 days 00:00:12.835000,11714.0,264.0,6,100.0,False,0,car,621.3016666666667,0.0020535670897543845,OnTrack,3728.923695409079,4983.191172401159,2049.167135605772,RUS
2026-07-05 14:04:07.170,0 days 00:55:52.677000,44,37.96222222222241,0 days 00:00:13.115000,11717.0,263.0,6,100.0,False,0,car,641.7572222222223,0.002121178135958238,OnTrack,3818.916556098401,5072.705579483696,2049.968847920326,RUS
2026-07-05 14:04:07.241,0 days 00:55:52.748000,44,37.17333262222238,0 days 00:00:13.186000,11672.26995968,263.0,6,100.0,False,0,pos,646.9705073633496,0.0021384094285326846,OnTrack,3843.0,5098.0,2050.0,RUS
2026-07-05 14:04:07.370,0 days 00:55:52.877000,44,35.74000000000012,0 days 00:00:13.315000,11591.0,263.0,6,100.0,False,0,car,656.3683333333333,0.0021694717403895622,OnTrack,3900.236466236553,5157.183149184853,2049.915970201518,RUS
2026-07-05 14:04:07.461,0 days 00:55:52.968000,44,25.60360398222236,0 days 00:00:13.406000,11311.7435536,257.8812464,6,71.56248,False,0,pos,662.8080974120144,0.002190756871731173,OnTrack,3956.0,5213.0,2050.0,RUS
2026-07-05 14:04:07.662,0 days 00:55:53.169000,44,3.2144159288890606,0 days 00:00:13.607000,10694.9242144,246.5749856,6,8.749919999999989,False,0,pos,676.3552294542229,0.0022355337426378497,OnTrack,4114.0,5366.0,2051.0,RUS
2026-07-05 14:04:07.690,0 days 00:55:53.197000,6,0.09555555555573392,0 days 00:00:13.635000,10609.0,245.0,6,0.0,True,0,car,678.1461111111112,0.0022414530823556423,OnTrack,4131.592129752205,5382.8233811305745,2051.16278981003,RUS
2026-07-05 14:04:07.971,0 days 00:55:53.478000,41,0.45472222222213077,0 days 00:00:13.916000,10186.0,214.0,6,0.0,True,0,car,694.8500000000001,0.00229666387339886,OnTrack,4218.52377586787,5463.135810859849,2052.71569515633,RUS
2026-07-05 14:04:08.122,0 days 00:55:53.629000,41,2.5912646444444305,0 days 00:00:14.067000,10620.5963224,202.20314,6,0.0,True,0,pos,703.0472431462765,0.0023237579400254976,OnTrack,4262.0,5502.0,2053.0,RUS
2026-07-05 14:04:08.222,0 days 00:55:53.729000,41,4.0061988222222595,0 days 00:00:14.167000,10908.4095592,194.39062,6,0.0,True,0,pos,708.2055892868475,0.002340807644605675,OnTrack,4302.0,5538.0,2053.0,RUS
2026-07-05 14:04:08.291,0 days 00:55:53.798000,6,4.982500000000073,0 days 00:00:14.236000,11107.0,189.0,6,0.0,True,0,car,711.6500000000002,0.002352192337201265,OnTrack,4329.369936530092,5561.716805401995,2053.370033672531,RUS
2026-07-05 14:04:08.382,0 days 00:55:53.889000,6,3.67619092155555,0 days 00:00:14.327000,11132.0250176,182.7437456,6,0.0,True,0,pos,716.0493480168631,0.0023667333513148693,OnTrack,4364.0,5591.0,2054.0,RUS
2026-07-05 14:04:08.602,0 days 00:55:54.109000,6,0.5180869575553606,0 days 00:00:14.547000,11192.5249472,167.6187632,6,0.0,True,0,pos,726.0967352782799,0.002399942635830008,OnTrack,4443.0,5658.0,2054.0,RUS
2026-07-05 14:04:08.611,0 days 00:55:54.118000,3,0.3888888888886868,0 days 00:00:14.556000,11195.0,167.0,6,0.0,True,0,car,726.4944444444445,0.0024012571702965112,OnTrack,4446.213874694247,5660.678771963745,2053.9913376120962,RUS
